Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,503,3,P:System.Windows.Forms.Control.Size,,,,,"this.nudUpLimit.Size = new System.Drawing.Size(56, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,502,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudUpLimit.Name = ""nudUpLimit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,502,3,P:System.Windows.Forms.Control.Name,,,,,"this.nudUpLimit.Name = ""nudUpLimit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,497,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudUpLimit.Maximum = new decimal(new int[] {              10000,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,497,3,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.nudUpLimit.Maximum = new decimal(new int[] {              10000,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,496,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudUpLimit.Location = new System.Drawing.Point(511, 18);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,496,3,P:System.Windows.Forms.Control.Location,,,,,"this.nudUpLimit.Location = new System.Drawing.Point(511, 18);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,492,3,T:System.Windows.Forms.Label,,,,,"this.lblUpperLimit.Text = ""Upper Limit:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,492,3,P:System.Windows.Forms.Label.Text,,,,,"this.lblUpperLimit.Text = ""Upper Limit:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,491,3,T:System.Windows.Forms.Label,,,,,this.lblUpperLimit.TabIndex = 11;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,491,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblUpperLimit.TabIndex = 11;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,490,3,T:System.Windows.Forms.Label,,,,,"this.lblUpperLimit.Size = new System.Drawing.Size(63, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,490,3,P:System.Windows.Forms.Control.Size,,,,,"this.lblUpperLimit.Size = new System.Drawing.Size(63, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,489,3,T:System.Windows.Forms.Label,,,,,"this.lblUpperLimit.Name = ""lblUpperLimit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,489,3,P:System.Windows.Forms.Control.Name,,,,,"this.lblUpperLimit.Name = ""lblUpperLimit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,488,3,T:System.Windows.Forms.Label,,,,,"this.lblUpperLimit.Location = new System.Drawing.Point(442, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,488,3,P:System.Windows.Forms.Control.Location,,,,,"this.lblUpperLimit.Location = new System.Drawing.Point(442, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,487,3,T:System.Windows.Forms.Label,,,,,this.lblUpperLimit.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,487,3,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblUpperLimit.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,483,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudWorseThreshold.ValueChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,483,3,E:System.Windows.Forms.NumericUpDown.ValueChanged,,,,,this.nudWorseThreshold.ValueChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,478,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudWorseThreshold.Value = new decimal(new int[] {              200,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,478,3,P:System.Windows.Forms.NumericUpDown.Value,,,,,"this.nudWorseThreshold.Value = new decimal(new int[] {              200,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,477,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudWorseThreshold.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,477,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.nudWorseThreshold.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,476,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudWorseThreshold.Size = new System.Drawing.Size(56, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,476,3,P:System.Windows.Forms.Control.Size,,,,,"this.nudWorseThreshold.Size = new System.Drawing.Size(56, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,475,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudWorseThreshold.Name = ""nudWorseThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,475,3,P:System.Windows.Forms.Control.Name,,,,,"this.nudWorseThreshold.Name = ""nudWorseThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,470,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudWorseThreshold.Maximum = new decimal(new int[] {              9999,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,470,3,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.nudWorseThreshold.Maximum = new decimal(new int[] {              9999,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,469,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudWorseThreshold.Location = new System.Drawing.Point(380, 42);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,469,3,P:System.Windows.Forms.Control.Location,,,,,"this.nudWorseThreshold.Location = new System.Drawing.Point(380, 42);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,465,3,T:System.Windows.Forms.Label,,,,,"this.lblWorseThreshold.Text = ""Worse threshold:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,465,3,P:System.Windows.Forms.Label.Text,,,,,"this.lblWorseThreshold.Text = ""Worse threshold:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,464,3,T:System.Windows.Forms.Label,,,,,this.lblWorseThreshold.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,464,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblWorseThreshold.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,463,3,T:System.Windows.Forms.Label,,,,,"this.lblWorseThreshold.Size = new System.Drawing.Size(87, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,463,3,P:System.Windows.Forms.Control.Size,,,,,"this.lblWorseThreshold.Size = new System.Drawing.Size(87, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,462,3,T:System.Windows.Forms.Label,,,,,"this.lblWorseThreshold.Name = ""lblWorseThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,462,3,P:System.Windows.Forms.Control.Name,,,,,"this.lblWorseThreshold.Name = ""lblWorseThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,461,3,T:System.Windows.Forms.Label,,,,,"this.lblWorseThreshold.Location = new System.Drawing.Point(287, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,461,3,P:System.Windows.Forms.Control.Location,,,,,"this.lblWorseThreshold.Location = new System.Drawing.Point(287, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,460,3,T:System.Windows.Forms.Label,,,,,this.lblWorseThreshold.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,460,3,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblWorseThreshold.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,456,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudBadThreshold.ValueChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,456,3,E:System.Windows.Forms.NumericUpDown.ValueChanged,,,,,this.nudBadThreshold.ValueChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,451,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBadThreshold.Value = new decimal(new int[] {              100,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,451,3,P:System.Windows.Forms.NumericUpDown.Value,,,,,"this.nudBadThreshold.Value = new decimal(new int[] {              100,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,450,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudBadThreshold.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,450,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.nudBadThreshold.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,449,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBadThreshold.Size = new System.Drawing.Size(56, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,449,3,P:System.Windows.Forms.Control.Size,,,,,"this.nudBadThreshold.Size = new System.Drawing.Size(56, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,448,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBadThreshold.Name = ""nudBadThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,448,3,P:System.Windows.Forms.Control.Name,,,,,"this.nudBadThreshold.Name = ""nudBadThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,443,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBadThreshold.Maximum = new decimal(new int[] {              9999,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,443,3,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.nudBadThreshold.Maximum = new decimal(new int[] {              9999,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,442,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBadThreshold.Location = new System.Drawing.Point(380, 18);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,442,3,P:System.Windows.Forms.Control.Location,,,,,"this.nudBadThreshold.Location = new System.Drawing.Point(380, 18);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,438,3,T:System.Windows.Forms.Label,,,,,"this.lblBadThreshold.Text = ""Bad threshold:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,438,3,P:System.Windows.Forms.Label.Text,,,,,"this.lblBadThreshold.Text = ""Bad threshold:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,437,3,T:System.Windows.Forms.Label,,,,,this.lblBadThreshold.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,437,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblBadThreshold.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,436,3,T:System.Windows.Forms.Label,,,,,"this.lblBadThreshold.Size = new System.Drawing.Size(75, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,436,3,P:System.Windows.Forms.Control.Size,,,,,"this.lblBadThreshold.Size = new System.Drawing.Size(75, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,435,3,T:System.Windows.Forms.Label,,,,,"this.lblBadThreshold.Name = ""lblBadThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,435,3,P:System.Windows.Forms.Control.Name,,,,,"this.lblBadThreshold.Name = ""lblBadThreshold"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,434,3,T:System.Windows.Forms.Label,,,,,"this.lblBadThreshold.Location = new System.Drawing.Point(299, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,434,3,P:System.Windows.Forms.Control.Location,,,,,"this.lblBadThreshold.Location = new System.Drawing.Point(299, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,433,3,T:System.Windows.Forms.Label,,,,,this.lblBadThreshold.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,433,3,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblBadThreshold.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,429,3,T:System.Windows.Forms.CheckBox,,,,,this.cbMinMax.CheckedChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,429,3,E:System.Windows.Forms.CheckBox.CheckedChanged,,,,,this.cbMinMax.CheckedChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,428,3,T:System.Windows.Forms.CheckBox,,,,,this.cbMinMax.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,428,3,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.cbMinMax.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,426,3,T:System.Windows.Forms.CheckBox,,,,,"this.toolTip1.SetToolTip(this.cbMinMax, ""If checked, the shortest and longest visible ping times are overlaid in text form"" +          ""."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,426,3,T:System.Windows.Forms.ToolTip,,,,,"this.toolTip1.SetToolTip(this.cbMinMax, ""If checked, the shortest and longest visible ping times are overlaid in text form"" +          ""."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,426,3,"M:System.Windows.Forms.ToolTip.SetToolTip(System.Windows.Forms.Control,System.String)",,,,,"this.toolTip1.SetToolTip(this.cbMinMax, ""If checked, the shortest and longest visible ping times are overlaid in text form"" +          ""."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,425,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbMinMax.Text = ""Min / Max"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,425,3,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.cbMinMax.Text = ""Min / Max"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,424,3,T:System.Windows.Forms.CheckBox,,,,,this.cbMinMax.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,424,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.cbMinMax.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,423,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbMinMax.Size = new System.Drawing.Size(74, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,423,3,P:System.Windows.Forms.Control.Size,,,,,"this.cbMinMax.Size = new System.Drawing.Size(74, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,422,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbMinMax.Name = ""cbMinMax"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,422,3,P:System.Windows.Forms.Control.Name,,,,,"this.cbMinMax.Name = ""cbMinMax"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,421,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbMinMax.Location = new System.Drawing.Point(215, 42);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,421,3,P:System.Windows.Forms.Control.Location,,,,,"this.cbMinMax.Location = new System.Drawing.Point(215, 42);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,420,3,T:System.Windows.Forms.CheckBox,,,,,this.cbMinMax.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,420,3,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this.cbMinMax.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,416,3,T:System.Windows.Forms.CheckBox,,,,,this.cbJitter.CheckedChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,416,3,E:System.Windows.Forms.CheckBox.CheckedChanged,,,,,this.cbJitter.CheckedChanged += new System.EventHandler(this.AnyControl_Changed);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,415,3,T:System.Windows.Forms.CheckBox,,,,,this.cbJitter.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,415,3,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.cbJitter.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,414,3,T:System.Windows.Forms.CheckBox,,,,,"this.toolTip1.SetToolTip(this.cbJitter, ""If checked, the jitter (across visible ping times) is overlaid in text form."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,414,3,T:System.Windows.Forms.ToolTip,,,,,"this.toolTip1.SetToolTip(this.cbJitter, ""If checked, the jitter (across visible ping times) is overlaid in text form."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,414,3,"M:System.Windows.Forms.ToolTip.SetToolTip(System.Windows.Forms.Control,System.String)",,,,,"this.toolTip1.SetToolTip(this.cbJitter, ""If checked, the jitter (across visible ping times) is overlaid in text form."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,413,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbJitter.Text = ""Jitter"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,413,3,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.cbJitter.Text = ""Jitter"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,412,3,T:System.Windows.Forms.CheckBox,,,,,this.cbJitter.TabIndex = 5;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,412,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.cbJitter.TabIndex = 5;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,411,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbJitter.Size = new System.Drawing.Size(48, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,411,3,P:System.Windows.Forms.Control.Size,,,,,"this.cbJitter.Size = new System.Drawing.Size(48, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,410,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbJitter.Name = ""cbJitter"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,410,3,P:System.Windows.Forms.Control.Name,,,,,"this.cbJitter.Name = ""cbJitter"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,409,3,T:System.Windows.Forms.CheckBox,,,,,"this.cbJitter.Location = new System.Drawing.Point(160, 42);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,409,3,P:System.Windows.Forms.Control.Location,,,,,"this.cbJitter.Location = new System.Drawing.Point(160, 42);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\ConfigurationForm.Designer.cs,408,3,T:System.Windows.Forms.CheckBox,,,,,this.cbJitter.AutoSize = true;
